DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-04-06 21:13:28,520,345,0,735.835,583.856,172.5,113.986,19662.5,145,0,208.562,233.849
2026-04-06 21:13:30,408,178,1,966.848,627.791,89,165,14685,178,0,254.994,351.837
2026-04-06 21:13:32,5,272,0,1149.574,453.08,136,165,22440,272,0,373.184,447.713
2026-04-06 21:13:34,0,4,0,11.75,1.09,2,165,330,4,0,3.25,4.25
