DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-04-06 21:23:29,916,164,0,104.232,121.013,82,77,6314,0,0,28.75,55.878
2026-04-06 21:23:31,799,145,0,1120.731,630.966,72.5,143.152,10378.5,109,0,272.338,370.579
2026-04-06 21:23:33,304,387,0,1217.486,298.988,193.5,165,31927.5,387,0,267.194,371.057
2026-04-06 21:23:35,87,228,0,1524.351,344.317,114,165,18810,228,0,278.934,371.022
2026-04-06 21:23:37,1,75,0,1226.373,157.039,37.5,165,6187.5,75,0,319.8,336.667
2026-04-06 21:23:39,0,1,0,14,0,0.5,165,82.5,1,0,4,6
