DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-03-29 15:13:24,706,94,0,526.191,290.585,47,74,3478,0,0,95.915,142.67
2026-03-29 15:13:26,700,6,0,9.667,1.247,3,74,222,0,0,2,3
2026-03-29 15:13:28,528,192,0,867.656,428.965,96,117.604,11290,92,0,191.786,267.984
2026-03-29 15:13:30,115,393,0,980.468,524.644,196.5,165,32422.5,393,0,246.565,298.087
2026-03-29 15:13:32,2,113,0,666.965,346.669,56.5,165,9322.5,113,0,122.965,166.664
2026-03-29 15:13:34,1,1,0,12,0,0.5,165,82.5,1,0,3,4
2026-03-29 15:13:36,0,1,0,13,0,0.5,165,82.5,1,0,5,6
