DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-03-29 19:23:26,922,252,0,919.536,633.518,126,101.667,12810,62,0,178.333,298.004
2026-03-29 19:23:28,612,136,0,940.61,640.787,68,158.824,10800,126,0,268.257,321.456
2026-03-29 19:23:30,138,483,1,1202.774,529.758,241.5,165,39847.5,483,0,323.166,424.963
2026-03-29 19:23:32,7,121,0,813.273,303.967,60.5,165,9982.5,121,0,253.868,340.86
2026-03-29 19:23:34,0,7,0,10.143,3.136,3.5,165,577.5,7,0,3.143,5
