DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-03-29 18:03:23,419,90,0,73.2,77.673,45,74,3330,0,0,13.722,21.644
2026-03-29 18:03:25,402,282,0,799.167,385.713,141,129.504,18260,172,0,279.78,331.83
2026-03-29 18:03:27,106,118,0,618.339,339.333,59,165,9735,118,0,214.729,252.483
2026-03-29 18:03:29,0,10,0,7.3,2.452,5,165,825,10,0,2.1,3.3
