DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-04-06 20:13:28,711,89,0,579.663,328.059,44.5,81,3604.5,0,0,122.933,212.708
2026-04-06 20:13:30,291,533,0,1385.032,387.744,266.5,147.507,39310.5,422,0,329.137,406.141
2026-04-06 20:13:32,0,178,0,1231.758,391.559,89,165,14685,178,0,272.348,363.635
