DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-04-06 20:43:26,719,91,0,599.989,323.444,45.5,74,3367,0,0,159.802,267.67
2026-04-06 20:43:28,605,108,0,900.426,477.394,54,74,3996,0,0,188.852,231.713
2026-04-06 20:43:30,600,235,0,1303.745,264.055,117.5,164.613,19342,234,0,386.991,508.443
2026-04-06 20:43:32,113,262,0,1176.821,415.179,131,165,21615,262,0,352.126,411.611
2026-04-06 20:43:34,6,101,0,840.772,327.482,50.5,165,8332.5,101,0,224.287,277.861
2026-04-06 20:43:36,1,2,0,13,3,1,165,165,2,0,3,4.5
2026-04-06 20:43:38,0,1,0,7,0,0.5,165,82.5,1,0,2,2
