DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-03-29 17:43:27,705,187,0,820.925,340.697,93.5,81,7573.5,0,0,217.219,286.545
2026-03-29 17:43:29,600,13,0,241.615,259.382,6.5,81,526.5,0,0,101.077,136.692
2026-03-29 17:43:31,330,385,1,1183.296,484.728,192.5,165,31762.5,385,0,305.244,404.769
2026-03-29 17:43:33,3,211,0,992.318,302.402,105.5,165,17407.5,211,0,323.043,392.697
2026-03-29 17:43:35,1,2,0,10.5,0.5,1,165,165,2,0,3.5,5
2026-03-29 17:43:37,0,1,0,13,0,0.5,165,82.5,1,0,5,7
