DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-03-29 15:53:27,910,90,0,332.633,211.969,45,77,3465,0,0,91.333,128.078
2026-03-29 15:53:29,703,208,0,1095.74,561.609,104,118.462,12320,98,0,359.01,441.913
2026-03-29 15:53:31,503,296,0,1139.912,429.948,148,165,24420,296,0,300.841,440.561
2026-03-29 15:53:33,201,257,0,1282.451,291.965,128.5,165,21202.5,257,0,393.284,480.65
2026-03-29 15:53:35,1,148,0,1165.993,306.153,74,165,12210,148,0,338.108,393.324
2026-03-29 15:53:37,0,1,0,17,0,0.5,165,82.5,1,0,3,5
