DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-03-29 19:43:28,708,138,0,356.964,224.209,69,74,5106,0,0,96.203,135.203
2026-03-29 19:43:30,604,73,0,632.507,432.764,36.5,87.712,3201.5,11,0,225.164,417.452
2026-03-29 19:43:32,107,577,0,1268.277,350.546,288.5,165,47602.5,577,0,251.7,325.241
2026-03-29 19:43:34,0,12,0,8.583,3.2,6,165,990,12,0,1.917,3
