DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-03-27 17:53:19,913,143,0,483.58,274.797,71.5,74,5291,0,0,92.035,151.727
2026-03-27 17:53:21,805,52,0,835.231,486.769,26,74,1924,0,0,352.192,629.231
2026-03-27 17:53:23,802,5,0,11.6,0.8,2.5,74,185,0,0,1.8,3.2
2026-03-27 17:53:25,702,212,0,1284.524,458.463,106,165,17490,212,0,540.132,628.307
2026-03-27 17:53:27,334,271,0,1071.683,704.544,135.5,165,22357.5,271,0,313.207,415.959
2026-03-27 17:53:29,148,185,0,60.757,82.517,92.5,165,15262.5,185,0,21.097,27.265
2026-03-27 17:53:31,7,127,0,942.756,487.269,63.5,165,10477.5,127,0,231.126,279.165
2026-03-27 17:53:33,0,5,0,11.4,1.356,2.5,165,412.5,5,0,2.8,4.2
