DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-03-27 17:03:20,412,145,0,360.076,343.091,72.5,81,5872.5,0,0,59.303,88.062
2026-03-27 17:03:22,225,214,0,282.481,238.461,107,143.411,15345,159,0,86.215,125.995
2026-03-27 17:03:24,13,128,0,496.18,333.769,64,165,10560,128,0,121.391,188.969
2026-03-27 17:03:26,1,12,0,10.333,4.15,6,165,990,12,0,2.333,3.833
2026-03-27 17:03:28,0,1,0,16,0,0.5,165,82.5,1,0,3,5
