DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2026-03-27 18:13:20,612,192,0,561.479,590.707,96,77,7392,0,0,103.995,152.74
2026-03-27 18:13:22,603,8,0,11.75,1.854,4,77,308,0,0,1.25,2.875
2026-03-27 18:13:24,600,0,0,0,0,0,0,0,0,0,0,0
2026-03-27 18:13:26,353,266,0,621.929,461.739,133,165,21945,266,0,165.305,212.925
2026-03-27 18:13:28,52,302,0,429.831,358.442,151,165,24915,302,0,113.063,192.603
2026-03-27 18:13:30,8,26,0,8.077,2.63,13,165,2145,26,0,1.846,3.231
2026-03-27 18:13:32,2,5,0,10.8,1.72,2.5,165,412.5,5,0,2.6,4.6
2026-03-27 18:13:34,0,1,0,13,0,0.5,165,82.5,1,0,3,4
